id,time,x_pix,y_pix,w_pix,h_pix
2.0,1685917691.4,75.134,151.634,17.482,19.998
7.0,1685917691.4,114.787,172.948,23.268,24.524
32.0,1685917691.4,306.354,184.354,40.576,23.725
34.0,1685917691.4,148.505,102.89,12.641,9.165
36.0,1685917691.4,57.783,111.853,11.373,10.329
37.0,1685917691.4,216.961,140.714,20.493,13.075
2.0,1685917691.47,76.673,155.148,18.375,20.745
7.0,1685917691.47,118.824,178.52,24.132,25.779
32.0,1685917691.47,293.36,178.059,38.072,22.686
34.0,1685917691.47,146.056,101.383,11.601,8.56
36.0,1685917691.47,58.929,113.35,11.712,10.246
1.0,1685917689.07,103.412,154.789,18.498,21.629
2.0,1685917689.07,50.001,91.254,9.164,8.024
2.0,1685917690.8,64.395,126.804,13.249,14.075
7.0,1685917690.8,91.358,138.302,16.419,15.734
20.0,1685917690.8,101.498,202.346,27.532,34.087
2.0,1685917690.27,58.72,112.055,11.569,11.475
7.0,1685917690.27,78.957,119.101,13.704,12.041
2.0,1685917690.47,60.766,117.116,11.37,11.995
7.0,1685917690.47,82.649,125.638,14.379,12.809
1.0,1685917688.93,97.882,147.448,16.456,19.42
2.0,1685917688.93,49.258,89.851,8.219,7.48
2.0,1685917690.93,66.362,131.487,13.552,15.26
7.0,1685917690.93,95.368,144.13,17.107,17.428
1.0,1685917689.53,129.402,191.282,26.403,32.182
2.0,1685917689.53,52.735,97.824,9.771,9.335
2.0,1685917690.67,62.806,122.586,12.557,13.16
7.0,1685917690.67,87.668,133.034,14.711,13.632
20.0,1685917690.67,94.784,189.297,25.363,33.425
2.0,1685917691.07,68.272,136.574,14.787,16.52
7.0,1685917691.07,99.95,151.109,18.242,18.875
1.0,1685917689.2,109.304,163.509,20.535,23.662
2.0,1685917689.2,50.598,93.26,9.742,8.39
2.0,1685917690.13,57.311,109.187,11.302,10.88
7.0,1685917690.13,76.438,115.293,12.519,11.386
1.0,1685917689.27,112.637,168.271,21.371,25.216
2.0,1685917689.27,50.789,94.033,9.343,8.344
2.0,1685917691.87,89.679,182.809,22.554,27.788
7.0,1685917691.87,150.63,221.402,34.704,35.188
32.0,1685917691.87,237.099,149.09,27.304,17.222
34.0,1685917691.87,132.947,94.364,10.427,7.414
36.0,1685917691.87,63.066,124.057,13.717,12.099
39.0,1685917691.87,311.146,132.847,14.399,9.67
41.0,1685917691.87,183.046,122.22,15.567,10.831
2.0,1685917691.6,80.143,163.15,19.733,22.638
7.0,1685917691.6,127.485,190.489,26.901,29.77
32.0,1685917691.6,271.759,166.814,34.543,20.655
34.0,1685917691.6,141.382,98.782,10.987,8.263
36.0,1685917691.6,60.297,116.741,11.554,10.844
39.0,1685917691.6,311.415,132.828,14.164,9.619
2.0,1685917690.87,65.49,129.135,13.541,14.614
7.0,1685917690.87,93.269,141.342,16.424,16.087
20.0,1685917690.87,105.279,206.691,28.737,29.502
1.0,1685917689.13,106.292,159.06,19.497,22.637
2.0,1685917689.13,50.085,92.039,9.503,8.576
1.0,1685917689.0,100.437,150.822,17.558,20.475
2.0,1685917689.0,49.716,90.513,8.756,7.537
1.0,1685917689.73,146.351,214.74,31.644,39.173
2.0,1685917689.73,54.476,101.502,9.826,9.71
7.0,1685917689.73,70.833,105.98,11.33,9.883
1.0,1685917689.67,140.092,205.851,29.858,36.019
2.0,1685917689.67,53.822,100.158,9.64,9.891
7.0,1685917689.67,69.839,104.805,10.55,9.528
1.0,1685917646.53,109.149,84.717,10.05,11.996
6.0,1685917646.53,166.078,113.532,14.946,10.114
1.0,1685917648.0,89.869,74.432,8.208,6.033
6.0,1685917648.0,121.37,88.389,8.295,7.083
1.0,1685917645.6,133.23,102.426,12.261,7.882
2.0,1685917645.6,126.78,91.056,9.886,7.117
6.0,1685917645.6,228.271,146.9,24.862,16.231
,1685917650.0,234.629,165.548,27.962,17.751
,1685917650.0,329.271,157.166,25.714,11.83
,1685917650.0,125.098,90.133,9.62,7.707
,1685917650.0,334.57,101.818,12.861,6.853
1.0,1685917646.0,121.125,95.081,10.281,7.253
