id,time,video_end_time,frame_num,x_pix,y_pix,w_pix,h_pix,x_utm,y_utm
1.0,1685917879.67,1685917878,25,305.302,74.486,10.424,8.104,-1345.25,-1144.16
4.0,1685917879.67,1685917878,25,295.951,48.122,7.157,6.197,-1303.98,-1162.97
5.0,1685917879.67,1685917878,25,282.539,72.738,14.543,11.963,-1342.24,-1140.95
6.0,1685917879.67,1685917878,25,269.234,118.45,21.72,17.258,-1371.26,-1125.78
1.0,1685917879.4,1685917878,21,302.135,80.323,11.509,9.484,-1350.41,-1140.84
4.0,1685917879.4,1685917878,21,292.033,50.663,7.413,6.615,-1309.44,-1159.05
5.0,1685917879.4,1685917878,21,276.635,79.894,16.44,13.269,-1348.82,-1136.78
6.0,1685917879.4,1685917878,21,257.938,138.882,26.82,21.696,-1377.88,-1121.73
6.0,1685917881.13,1685917878,47,294.542,67.815,10.869,7.323,-1337.4,-1145.88
10.0,1685917881.13,1685917878,47,253.949,102.521,19.378,14.411,-1363.41,-1126.89
16.0,1685917881.13,1685917878,47,267.006,148.52,24.843,22.305,-1380.69,-1121.52
17.0,1685917881.13,1685917878,47,286.37,97.858,16.197,12.907,-1361.98,-1132.38
6.0,1685917881.47,1685917878,52,298.165,63.1,9.755,5.534,-1331.54,-1149.67
10.0,1685917881.47,1685917878,52,265.599,88.369,16.189,13.098,-1355.05,-1132.1
16.0,1685917881.47,1685917878,52,280.962,119.411,18.138,16.784,-1371.97,-1126.95
17.0,1685917881.47,1685917878,52,293.446,85.758,13.07,10.245,-1354.34,-1137.26
1.0,1685917879.87,1685917878,28,307.57,71.031,9.494,7.825,-1341.82,-1146.46
4.0,1685917879.87,1685917878,28,298.444,45.979,8.033,6.445,-1298.83,-1166.38
5.0,1685917879.87,1685917878,28,286.626,68.428,13.519,11.114,-1337.65,-1143.99
6.0,1685917879.87,1685917878,28,275.642,106.79,18.686,14.945,-1366.34,-1128.79
1.0,1685917879.73,1685917878,26,306.047,73.298,10.33,8.505,-1344.1,-1144.92
4.0,1685917879.73,1685917878,26,296.813,47.225,7.138,5.867,-1301.86,-1164.31
5.0,1685917879.73,1685917878,26,283.974,71.425,13.674,11.689,-1340.91,-1141.88
6.0,1685917879.73,1685917878,26,271.459,114.374,20.273,16.446,-1369.65,-1126.76
6.0,1685917881.2,1685917878,48,295.227,66.916,10.639,7.037,-1336.34,-1146.56
10.0,1685917881.2,1685917878,48,256.635,99.437,18.754,14.226,-1361.8,-1127.92
16.0,1685917881.2,1685917878,48,270.442,141.521,23.09,20.673,-1378.92,-1122.63
17.0,1685917881.2,1685917878,48,287.567,95.099,17.293,11.877,-1360.4,-1133.32
1.0,1685917878.4,1685917878,6,283.655,115.86,17.599,16.169,-1370.64,-1127.91
2.0,1685917878.4,1685917878,6,299.108,84.334,10.856,9.02,-1353.51,-1138.68
3.0,1685917878.4,1685917878,6,21.015,144.986,39.546,25.766,-1374.08,-1098.05
4.0,1685917878.4,1685917878,6,272.143,65.656,11.571,9.104,-1333.29,-1142.7
5.0,1685917878.4,1685917878,6,233.464,130.824,30.812,25.492,-1374.78,-1120.16
4.0,1685917880.67,1685917878,40,307.423,40.508,6.862,5.784,-1283.55,-1177.55
6.0,1685917880.67,1685917878,40,289.335,77.609,12.923,9.763,-1347.4,-1139.89
10.0,1685917880.67,1685917878,40,228.595,133.714,26.225,20.714,-1375.6,-1119.34
1.0,1685917879.07,1685917878,16,297.278,88.793,12.934,11.787,-1356.69,-1136.75
4.0,1685917879.07,1685917878,16,286.338,54.646,8.484,7.136,-1317.01,-1153.73
5.0,1685917879.07,1685917878,16,266.584,90.523,19.093,16.243,-1356.61,-1131.61
6.0,1685917879.07,1685917878,16,235.515,178.121,35.306,32.699,-1386.33,-1116.5
6.0,1685917881.33,1685917878,50,296.973,64.866,10.099,6.335,-1333.85,-1148.22
10.0,1685917881.33,1685917878,50,261.484,93.524,17.358,13.389,-1358.4,-1130.03
16.0,1685917881.33,1685917878,50,275.936,129.181,20.26,18.266,-1375.33,-1124.82
17.0,1685917881.33,1685917878,50,290.868,90.271,13.88,10.594,-1357.43,-1135.29
1.0,1685917878.07,1685917878,1,273.525,135.947,24.175,20.076,-1377.39,-1123.63
2.0,1685917878.07,1685917878,1,293.873,94.166,12.933,10.782,-1360.07,-1134.49
3.0,1685917878.07,1685917878,1,71.934,120.435,31.931,21.285,-1366.27,-1102.52
1.0,1685917880.0,1685917878,30,308.815,68.416,8.926,8.133,-1338.96,-1148.27
4.0,1685917880.0,1685917878,30,299.947,45.151,6.958,6.005,-1296.77,-1167.94
5.0,1685917880.0,1685917878,30,288.808,65.959,12.456,10.43,-1334.74,-1145.88
6.0,1685917880.0,1685917878,30,278.471,100.278,17.422,13.606,-1363.06,-1130.67
1.0,1685917878.6,1685917878,9,288.132,105.786,15.457,14.315,-1366.26,-1130.6
2.0,1685917878.6,1685917878,9,302.142,79.295,10.794,7.61,-1349.53,-1141.3
4.0,1685917878.6,1685917878,9,276.932,61.715,10.336,8.762,-1328.11,-1146.13
5.0,1685917878.6,1685917878,9,246.107,115.079,25.933,21.981,-1369.19,-1123.64
6.0,1685917881.27,1685917878,49,296.008,66.137,10.942,6.058,-1335.42,-1147.21
10.0,1685917881.27,1685917878,49,259.318,96.244,17.861,13.914,-1360.02,-1129.04
16.0,1685917881.27,1685917878,49,273.274,135.052,21.762,19.959,-1377.12,-1123.72
17.0,1685917881.27,1685917878,49,289.542,92.337,15.545,11.63,-1358.74,-1134.44
1.0,1685917879.93,1685917878,29,308.061,69.237,9.58,8.732,-1339.86,-1147.62
4.0,1685917879.93,1685917878,29,299.107,45.521,7.784,6.166,-1297.68,-1167.19
5.0,1685917879.93,1685917878,29,287.737,67.1,12.91,10.953,-1336.11,-1144.98
6.0,1685917879.93,1685917878,29,277.109,103.484,17.911,14.255,-1364.73,-1129.72
1.0,1685917879.2,1685917878,18,299.211,84.936,12.58,11.128,-1353.97,-1138.47
4.0,1685917879.2,1685917878,18,288.661,52.929,8.35,7.185,-1313.87,-1155.89
5.0,1685917879.2,1685917878,18,270.691,85.728,18.5,15.049,-1353.31,-1133.72
6.0,1685917879.2,1685917878,18,245.867,159.439,32.195,26.409,-1382.82,-1118.64
1.0,1685917879.6,1685917878,24,304.319,75.933,10.409,8.538,-1346.59,-1143.26
4.0,1685917879.6,1685917878,24,294.979,48.91,7.903,6.215,-1305.76,-1161.77
5.0,1685917879.6,1685917878,24,281.128,74.436,15.048,12.306,-1343.92,-1139.89
6.0,1685917879.6,1685917878,24,267.163,122.948,21.888,17.98,-1372.92,-1124.82
1.0,1685917878.93,1685917878,14,294.722,92.979,13.764,12.142,-1359.36,-1134.98
2.0,1685917878.93,1685917878,14,306.288,72.272,9.662,6.521,-1343.06,-1145.53
4.0,1685917878.93,1685917878,14,283.956,56.304,8.932,8.029,-1319.85,-1151.74
5.0,1685917878.93,1685917878,14,261.951,96.276,20.505,17.2,-1360.14,-1129.4
6.0,1685917878.93,1685917878,14,223.068,200.749,40.444,38.953,-1389.7,-1114.44
4.0,1685917880.6,1685917878,39,306.527,40.705,6.98,5.718,-1284.1,-1176.92
6.0,1685917880.6,1685917878,39,288.752,79.086,13.122,10.524,-1348.7,-1139.14
10.0,1685917880.6,1685917878,39,223.577,139.777,27.828,21.318,-1377.33,-1118.26
1.0,1685917878.67,1685917878,10,289.72,102.813,14.702,13.586,-1364.81,-1131.52
2.0,1685917878.67,1685917878,10,302.94,77.685,10.83,7.953,-1348.14,-1142.17
4.0,1685917878.67,1685917878,10,278.401,60.671,10.22,8.432,-1326.64,-1147.16
5.0,1685917878.67,1685917878,10,249.954,110.936,25.042,20.898,-1367.47,-1124.78
1.0,1685917878.53,1685917878,8,286.542,109.035,16.097,14.792,-1367.75,-1129.66
2.0,1685917878.53,1685917878,8,301.24,81.156,10.435,8.004,-1351.07,-1140.33
4.0,1685917878.53,1685917878,8,275.335,63.189,10.689,8.827,-1330.13,-1144.84
5.0,1685917878.53,1685917878,8,242.049,120.167,27.661,23.058,-1371.15,-1122.42
6.0,1685917881.0,1685917878,45,293.327,70.615,10.944,7.87,-1340.56,-1144.05
10.0,1685917881.0,1685917878,45,247.879,109.898,20.304,15.848,-1366.92,-1124.71
16.0,1685917881.0,1685917878,45,258.782,165.097,27.99,24.964,-1384.27,-1119.27
17.0,1685917881.0,1685917878,45,283.209,104.245,18.276,13.536,-1365.32,-1130.33
4.0,1685917880.47,1685917878,37,304.925,41.416,6.748,5.864,-1286.24,-1175.19
6.0,1685917880.47,1685917878,37,286.75,82.976,14.413,10.744,-1351.88,-1137.25
10.0,1685917880.47,1685917878,37,211.505,154.501,31.324,25.305,-1380.98,-1115.99
6.0,1685917881.8,1685917878,57,300.853,58.041,8.167,6.314,-1324.12,-1154.15
10.0,1685917881.8,1685917878,57,274.768,78.185,13.703,11.148,-1347.19,-1137.15
16.0,1685917881.8,1685917878,57,290.106,101.231,14.374,12.714,-1363.99,-1131.98
17.0,1685917881.8,1685917878,57,298.345,77.409,11.926,8.763,-1347.66,-1141.52
6.0,1685917881.4,1685917878,51,297.708,63.914,9.922,5.887,-1332.63,-1149.01
10.0,1685917881.4,1685917878,51,263.628,90.791,16.948,13.026,-1356.67,-1131.09
16.0,1685917881.4,1685917878,51,278.633,124.161,19.632,17.647,-1373.67,-1125.88
17.0,1685917881.4,1685917878,51,292.016,87.738,13.362,10.785,-1355.72,-1136.32
1.0,1685917880.07,1685917878,31,309.368,67.705,8.51,7.075,-1338.16,-1148.82
4.0,1685917880.07,1685917878,31,300.616,44.706,6.273,6.028,-1295.62,-1168.77
5.0,1685917880.07,1685917878,31,289.962,64.841,12.425,9.477,-1333.36,-1146.82
6.0,1685917880.07,1685917878,31,279.995,97.037,16.982,14.004,-1361.27,-1131.72
6.0,1685917880.73,1685917878,41,290.146,75.932,12.296,9.264,-1345.86,-1140.79
10.0,1685917880.73,1685917878,41,233.185,128.095,25.878,19.234,-1373.84,-1120.43
6.0,1685917880.87,1685917878,43,291.784,73.106,11.751,8.752,-1343.14,-1142.45
10.0,1685917880.87,1685917878,43,241.011,117.908,22.054,17.516,-1370.22,-1122.62
16.0,1685917880.87,1685917878,43,249.379,184.271,32.624,30.289,-1387.62,-1117.17
17.0,1685917880.87,1685917878,43,279.669,110.828,18.743,14.456,-1368.35,-1128.44
1.0,1685917878.13,1685917878,2,276.046,131.951,21.876,18.963,-1376.23,-1124.43
2.0,1685917878.13,1685917878,2,294.908,92.11,12.311,10.143,-1358.81,-1135.28
3.0,1685917878.13,1685917878,2,63.584,124.694,33.366,21.347,-1367.86,-1101.67
1.0,1685917878.33,1685917878,5,281.638,119.709,18.132,16.985,-1372.1,-1126.97
2.0,1685917878.33,1685917878,5,298.209,86.269,11.495,9.644,-1354.92,-1137.8
3.0,1685917878.33,1685917878,5,32.241,139.255,39.545,24.381,-1372.49,-1098.88
1.0,1685917878.73,1685917878,11,291.205,100.248,14.495,13.061,-1363.5,-1132.38
2.0,1685917878.73,1685917878,11,303.734,76.302,10.659,7.676,-1346.91,-1142.97
4.0,1685917878.73,1685917878,11,280.045,59.522,9.917,8.128,-1324.96,-1148.34
5.0,1685917878.73,1685917878,11,253.277,106.643,23.484,20.022,-1365.52,-1125.98
1.0,1685917879.33,1685917878,20,301.215,81.874,12.138,9.805,-1351.66,-1140.02
4.0,1685917879.33,1685917878,20,290.914,51.17,7.66,6.676,-1310.43,-1158.22
5.0,1685917879.33,1685917878,20,274.697,81.526,16.993,14.124,-1350.13,-1135.83
6.0,1685917879.33,1685917878,20,254.475,144.909,27.592,23.196,-1379.48,-1120.74
1.0,1685917878.27,1685917878,4,279.688,123.619,19.078,18.4,-1373.51,-1126.09
2.0,1685917878.27,1685917878,4,297.024,88.05,11.879,10.2,-1356.15,-1136.97
3.0,1685917878.27,1685917878,4,43.765,133.648,37.454,23.475,-1370.81,-1099.83
1.0,1685917879.13,1685917878,17,298.61,86.544,12.723,11.217,-1355.14,-1137.76
4.0,1685917879.13,1685917878,17,287.518,53.664,8.632,7.208,-1315.23,-1154.91
5.0,1685917879.13,1685917878,17,268.622,88.022,18.504,15.52,-1354.93,-1132.66
6.0,1685917879.13,1685917878,17,241.348,168.091,32.479,29.157,-1384.55,-1117.61
1.0,1685917880.27,1685917878,34,310.908,65.155,9.202,6.262,-1335.11,-1150.83
4.0,1685917880.27,1685917878,34,302.809,42.8,6.52,5.552,-1290.32,-1172.28
5.0,1685917880.27,1685917878,34,292.187,62.055,12.38,7.963,-1329.66,-1149.16
6.0,1685917880.27,1685917878,34,283.551,89.232,15.285,12.356,-1356.42,-1134.54
10.0,1685917880.27,1685917878,34,187.26,183.546,40.11,32.849,-1386.44,-1112.56
1.0,1685917878.47,1685917878,7,285.176,112.302,16.33,14.984,-1369.18,-1128.8
2.0,1685917878.47,1685917878,7,300.286,82.511,10.764,8.835,-1352.13,-1139.6
3.0,1685917878.47,1685917878,7,13.217,150.721,31.473,28.255,-1375.63,-1097.61
4.0,1685917878.47,1685917878,7,273.676,64.443,11.089,9.137,-1331.77,-1143.72
5.0,1685917878.47,1685917878,7,237.895,125.566,29.394,24.565,-1373.07,-1121.24
6.0,1685917880.93,1685917878,44,292.675,71.836,11.323,8.107,-1341.85,-1143.27
10.0,1685917880.93,1685917878,44,244.833,113.575,21.566,16.78,-1368.49,-1123.72
16.0,1685917880.93,1685917878,44,254.12,174.796,30.342,27.802,-1386.06,-1118.16
17.0,1685917880.93,1685917878,44,281.214,107.643,18.307,13.382,-1366.93,-1129.3
4.0,1685917880.33,1685917878,35,303.334,42.66,6.307,6.176,-1289.96,-1172.66
5.0,1685917880.33,1685917878,35,292.441,61.08,12.927,8.083,-1328.25,-1149.91
6.0,1685917880.33,1685917878,35,284.537,87.152,14.926,12.087,-1354.98,-1135.39
10.0,1685917880.33,1685917878,35,195.275,173.692,36.929,29.734,-1384.79,-1113.58
1.0,1685917879.8,1685917878,27,306.756,72.037,10.043,8.233,-1342.84,-1145.74
4.0,1685917879.8,1685917878,27,297.555,46.543,7.45,5.991,-1300.21,-1165.39
5.0,1685917879.8,1685917878,27,285.327,69.887,13.736,11.62,-1339.28,-1142.94
6.0,1685917879.8,1685917878,27,273.433,110.457,19.853,15.716,-1367.99,-1127.75
6.0,1685917881.6,1685917878,54,299.643,60.822,8.435,6.127,-1328.37,-1151.65
10.0,1685917881.6,1685917878,54,269.821,83.857,15.356,12.295,-1351.81,-1134.21
16.0,1685917881.6,1685917878,54,284.946,111.405,16.653,15.015,-1368.78,-1128.96
17.0,1685917881.6,1685917878,54,295.394,81.957,13.488,9.945,-1351.45,-1139.04
6.0,1685917881.67,1685917878,55,299.993,59.652,7.909,6.014,-1326.62,-1152.64
10.0,1685917881.67,1685917878,55,271.759,81.806,15.273,11.901,-1350.22,-1135.25
16.0,1685917881.67,1685917878,55,286.563,107.871,15.659,13.615,-1367.21,-1129.92
17.0,1685917881.67,1685917878,55,296.666,80.689,12.968,8.961,-1350.46,-1139.78
1.0,1685917879.27,1685917878,19,300.073,83.166,12.326,10.639,-1352.64,-1139.3
4.0,1685917879.27,1685917878,19,289.815,51.968,8.289,6.857,-1312.01,-1157.13
5.0,1685917879.27,1685917878,19,272.566,83.592,17.928,14.749,-1351.73,-1134.74
6.0,1685917879.27,1685917878,19,250.503,151.581,28.685,24.323,-1381.09,-1119.72
1.0,1685917879.0,1685917878,15,295.879,90.626,13.496,11.95,-1357.87,-1135.91
4.0,1685917879.0,1685917878,15,285.289,55.405,8.747,7.791,-1318.34,-1152.81
5.0,1685917879.0,1685917878,15,264.435,93.337,19.8,16.489,-1358.39,-1130.51
6.0,1685917879.0,1685917878,15,229.29,189.759,37.846,35.398,-1388.17,-1115.39
6.0,1685917881.93,1685917878,59,301.618,56.415,8.96,6.871,-1321.44,-1155.74
10.0,1685917881.93,1685917878,59,277.928,74.803,13.365,10.652,-1344.12,-1139.15
16.0,1685917881.93,1685917878,59,293.523,95.233,13.711,12.089,-1360.7,-1134.12
17.0,1685917881.93,1685917878,59,300.574,74.638,11.128,7.475,-1345.15,-1143.25
4.0,1685917880.4,1685917878,36,304.322,41.787,6.646,5.849,-1287.35,-1174.38
5.0,1685917880.4,1685917878,36,292.951,60.336,13.958,8.783,-1327.17,-1150.58
6.0,1685917880.4,1685917878,36,285.704,84.955,14.831,11.605,-1353.39,-1136.34
10.0,1685917880.4,1685917878,36,203.927,163.381,34.263,27.608,-1382.85,-1114.8
6.0,1685917881.07,1685917878,46,293.918,69.041,10.833,8.097,-1338.81,-1145.05
10.0,1685917881.07,1685917878,46,250.935,106.126,19.698,14.95,-1365.19,-1125.78
16.0,1685917881.07,1685917878,46,263.245,156.265,26.0,23.505,-1382.46,-1120.42
17.0,1685917881.07,1685917878,46,284.785,101.221,16.726,12.696,-1363.8,-1131.28
1.0,1685917880.2,1685917878,33,310.435,66.17,8.569,6.233,-1336.36,-1150.04
4.0,1685917880.2,1685917878,33,301.942,43.379,6.934,5.747,-1291.96,-1171.12
5.0,1685917880.2,1685917878,33,291.602,63.027,11.833,8.65,-1331.0,-1148.36
6.0,1685917880.2,1685917878,33,282.261,91.747,15.649,12.66,-1358.07,-1133.56
6.0,1685917880.8,1685917878,42,291.143,74.386,12.113,9.125,-1344.4,-1141.7
10.0,1685917880.8,1685917878,42,237.449,122.503,23.71,18.307,-1371.93,-1121.58
1.0,1685917878.2,1685917878,3,278.193,127.728,20.96,18.613,-1374.9,-1125.27
2.0,1685917878.2,1685917878,3,295.78,90.42,12.075,9.76,-1357.73,-1135.97
3.0,1685917878.2,1685917878,3,54.492,128.833,35.318,22.924,-1369.28,-1100.79
1.0,1685917900.47,1685917899,22,296.276,81.232,14.978,11.659,-1350.9,-1139.49
3.0,1685917900.47,1685917899,22,253.634,49.781,10.103,7.834,-1303.78,-1149.83
4.0,1685917900.87,1685917899,28,241.884,55.014,11.821,8.561,-1313.99,-1142.63
1.0,1685917899.4,1685917899,6,273.095,123.823,25.951,23.074,-1373.4,-1125.33
4.0,1685917902.67,1685917899,55,126.235,108.072,28.578,20.778,-1361.97,-1109.34
6.0,1685917902.67,1685917899,55,291.684,89.739,13.945,11.42,-1357.1,-1135.59
9.0,1685917902.67,1685917899,55,208.828,159.399,36.321,28.122,-1382.07,-1115.45
4.0,1685917901.6,1685917899,39,211.891,67.985,14.971,11.457,-1332.5,-1129.36
6.0,1685917901.6,1685917899,39,258.229,150.898,28.689,25.112,-1381.09,-1120.48
4.0,1685917901.13,1685917899,32,232.2,58.963,12.109,9.94,-1320.44,-1137.85
1.0,1685917899.27,1685917899,4,267.661,133.752,28.338,25.377,-1376.58,-1123.33
1.0,1685917900.13,1685917899,17,290.871,90.38,17.647,14.348,-1357.51,-1135.26
1.0,1685917900.6,1685917899,24,297.862,78.342,13.99,11.382,-1348.48,-1141.01
4.0,1685917901.4,1685917899,36,221.379,63.752,13.467,10.553,-1327.26,-1133.04
6.0,1685917901.4,1685917899,36,243.605,175.185,36.066,31.223,-1385.94,-1117.31
1.0,1685917900.27,1685917899,19,293.52,86.438,15.688,13.615,-1354.84,-1137.02
4.0,1685917901.93,1685917899,44,193.024,76.307,17.693,13.752,-1341.1,-1123.28
6.0,1685917901.93,1685917899,44,272.859,123.84,22.07,18.547,-1373.4,-1125.3
4.0,1685917902.53,1685917899,53,141.709,100.266,25.809,19.157,-1358.03,-1111.81
6.0,1685917902.53,1685917899,53,288.63,94.601,15.538,11.726,-1360.13,-1133.62
9.0,1685917902.53,1685917899,53,192.776,178.942,40.384,33.439,-1385.72,-1113.15
4.0,1685917902.2,1685917899,48,173.592,85.17,21.311,15.65,-1348.45,-1118.21
6.0,1685917902.2,1685917899,48,281.446,108.39,18.442,15.313,-1367.29,-1129.17
1.0,1685917900.0,1685917899,15,287.993,95.246,18.807,15.328,-1360.5,-1133.34
4.0,1685917901.27,1685917899,34,227.104,61.379,12.573,9.955,-1324.04,-1135.41
6.0,1685917901.27,1685917899,34,232.557,195.317,39.972,37.539,-1389.06,-1115.35
4.0,1685917901.07,1685917899,31,234.747,57.818,11.83,9.533,-1318.64,-1139.11
4.0,1685917901.53,1685917899,38,215.26,66.306,14.215,11.355,-1330.48,-1130.68
6.0,1685917901.53,1685917899,38,253.862,158.347,30.648,27.036,-1382.74,-1119.42
4.0,1685917901.47,1685917899,37,218.469,65.104,14.372,10.727,-1329.02,-1131.84
6.0,1685917901.47,1685917899,37,248.927,166.333,32.882,28.601,-1384.34,-1118.36
1.0,1685917899.47,1685917899,7,275.336,119.713,25.137,21.947,-1371.93,-1126.26
1.0,1685917899.33,1685917899,5,270.093,128.431,27.528,24.919,-1374.93,-1124.31
4.0,1685917902.93,1685917899,59,86.443,127.374,36.553,25.801,-1369.59,-1104.35
6.0,1685917902.93,1685917899,59,296.031,82.165,12.956,9.422,-1351.65,-1139.06
9.0,1685917902.93,1685917899,59,232.593,132.431,27.634,21.078,-1375.28,-1119.89
1.0,1685917900.33,1685917899,20,294.597,84.629,16.253,13.215,-1353.53,-1137.86
4.0,1685917902.47,1685917899,52,149.081,96.844,25.051,18.487,-1356.13,-1113.11
6.0,1685917902.47,1685917899,52,287.237,97.077,16.032,12.483,-1361.56,-1132.71
9.0,1685917902.47,1685917899,52,184.36,188.638,43.894,35.667,-1387.25,-1112.16
4.0,1685917902.8,1685917899,57,108.037,117.293,31.906,23.174,-1365.95,-1106.85
6.0,1685917902.8,1685917899,57,293.9,85.8,13.47,10.75,-1354.39,-1137.31
9.0,1685917902.8,1685917899,57,222.094,144.541,30.811,24.024,-1378.65,-1117.71
1.0,1685917899.87,1685917899,13,285.328,99.367,19.569,18.219,-1362.8,-1131.83
4.0,1685917901.8,1685917899,42,201.231,72.63,16.95,12.939,-1337.53,-1125.77
6.0,1685917901.8,1685917899,42,267.947,133.362,24.777,20.923,-1376.47,-1123.41
1.0,1685917899.8,1685917899,12,283.985,102.301,19.948,18.497,-1364.35,-1130.9
1.0,1685917899.13,1685917899,2,262.124,144.073,30.314,28.592,-1379.43,-1121.55
1.0,1685917900.53,1685917899,23,297.315,79.764,14.125,11.627,-1349.7,-1140.28
4.0,1685917902.6,1685917899,54,134.334,103.868,27.138,19.978,-1359.91,-1110.59
6.0,1685917902.6,1685917899,54,290.492,91.813,13.897,12.378,-1358.44,-1134.74
9.0,1685917902.6,1685917899,54,201.786,167.905,37.201,31.952,-1383.76,-1114.38
4.0,1685917902.73,1685917899,56,117.294,112.501,30.476,21.413,-1363.96,-1108.07
6.0,1685917902.73,1685917899,56,292.844,87.557,14.188,11.263,-1355.63,-1136.51
9.0,1685917902.73,1685917899,56,215.816,151.366,33.542,25.712,-1380.3,-1116.6
4.0,1685917901.33,1685917899,35,224.408,62.568,13.17,10.197,-1325.7,-1134.24
6.0,1685917901.33,1685917899,35,237.896,185.575,37.281,33.999,-1387.64,-1116.24
1.0,1685917900.4,1685917899,21,295.581,82.912,15.299,12.419,-1352.23,-1138.69
4.0,1685917900.8,1685917899,27,243.869,53.898,11.341,8.369,-1311.93,-1143.92
,1685917900.67,1685917899,25,247.801,52.4,10.744,8.205,-1309.15,-1146.06
,1685917900.67,1685917899,25,190.999,43.306,9.32,5.552,-1278.17,-1136.81
1.0,1685917899.2,1685917899,3,265.096,138.833,29.543,27.578,-1378.04,-1122.43
4.0,1685917902.07,1685917899,46,183.764,80.351,19.529,14.688,-1344.63,-1120.76
6.0,1685917902.07,1685917899,46,277.725,115.967,19.086,15.653,-1370.5,-1127.2
1.0,1685917899.07,1685917899,1,259.077,149.203,31.679,30.104,-1380.69,-1120.73
1.0,1685917899.93,1685917899,14,286.841,97.01,18.561,16.859,-1361.51,-1132.67
1.0,1685917899.73,1685917899,11,282.51,105.262,19.499,18.624,-1365.81,-1130.0
4.0,1685917902.27,1685917899,49,168.217,87.877,22.099,16.495,-1350.42,-1116.96
6.0,1685917902.27,1685917899,49,283.174,105.398,17.491,14.341,-1365.9,-1130.06
4.0,1685917901.87,1685917899,43,197.195,74.409,17.455,13.253,-1339.3,-1124.52
6.0,1685917901.87,1685917899,43,270.388,128.593,23.208,19.436,-1374.99,-1124.32
1.0,1685917900.07,1685917899,16,289.085,92.576,19.342,15.208,-1358.88,-1134.3
4.0,1685917902.4,1685917899,51,156.056,93.552,23.869,17.701,-1354.16,-1114.43
6.0,1685917902.4,1685917899,51,286.151,99.707,16.323,12.962,-1363.02,-1131.85
1.0,1685917899.67,1685917899,10,281.1,108.531,21.184,19.349,-1367.35,-1129.1
4.0,1685917902.87,1685917899,58,97.718,121.878,34.646,24.918,-1367.67,-1105.6
6.0,1685917902.87,1685917899,58,295.09,83.815,12.9,10.134,-1352.93,-1138.25
9.0,1685917902.87,1685917899,58,227.524,138.208,29.156,22.559,-1376.96,-1118.79
1.0,1685917900.2,1685917899,18,292.356,88.51,16.301,13.902,-1356.28,-1136.11
,1685917900.73,1685917899,26,245.344,53.573,10.591,8.002,-1311.4,-1144.53
,1685917900.73,1685917899,26,189.113,43.653,7.42,5.566,-1279.12,-1135.94
,1685917900.73,1685917899,26,299.766,75.017,12.313,10.923,-1345.48,-1142.92
4.0,1685917902.33,1685917899,50,162.275,90.676,22.772,17.257,-1352.33,-1115.68
6.0,1685917902.33,1685917899,50,284.9,102.55,17.083,13.38,-1364.51,-1130.96
4.0,1685917901.67,1685917899,40,208.502,69.606,15.136,11.521,-1334.35,-1128.12
6.0,1685917901.67,1685917899,40,261.544,144.6,26.669,23.138,-1379.55,-1121.43
4.0,1685917901.2,1685917899,33,229.893,60.223,12.309,9.749,-1322.38,-1136.63
