id,time,frame_num,x_pix,y_pix,w_pix,h_pix,x_utm,y_utm,speed
34,5.8,87.0,276.354,63.202,9.515,7.419,298669.9316558168,4768855.199234352,25.83345402470686
34,5.87,88.0,277.629,61.908,9.847,7.099,298671.7191576656,4768854.111563047,29.892323774458422
34,5.93,89.0,279.36,60.724,9.917,7.257,298673.4473121784,4768853.060003814,33.80869381688332
34,6.0,90.0,280.637,59.736,9.402,6.841,298674.9451356817,4768852.148597963,25.081906643616254
34,6.07,91.0,281.928,58.63,8.64,6.221,298676.6640991563,4768851.102631356,28.765412900859054
34,6.13,92.0,282.828,57.715,8.427,6.341,298678.1263972264,4768850.212842262,28.531658830032793
34,6.2,93.0,284.289,56.531,8.591,6.952,298680.1077405582,4768849.0072209705,33.16317111467856
34,6.27,94.0,286.038,55.598,8.67,6.826,298681.7572015659,4768848.003545698,27.777909298697267
34,6.33,95.0,287.276,55.175,8.704,7.202,298682.5465439496,4768847.523241266,15.793810322288891
34,6.4,96.0,288.366,54.541,8.883,7.387,298683.7061513164,4768846.817635474,19.485735227351583
39,5.93,89.0,317.948,51.14,6.855,7.295,298686.9011443817,4768834.455288614,
39,6.0,90.0,318.195,50.908,6.752,7.35,298687.39068834245,4768834.15740757,8.204030866205628
39,6.07,91.0,318.453,50.496,6.762,6.751,298688.25239041925,4768833.633073218,14.422205098913098
39,6.13,92.0,319.017,49.938,7.491,6.618,298689.4557852183,4768832.900823352,23.540154821910953
39,6.2,93.0,319.879,49.532,7.79,6.644,298690.37108512456,4768832.343875428,15.577325222239539
39,6.27,94.0,320.388,49.284,7.924,7.206,298690.9313702719,4768832.002949304,9.51475760692268
39,6.33,95.0,321.069,48.31,7.67,6.846,298693.1398777071,4768830.659101651,43.12803934007201
39,6.4,96.0,321.546,47.665,7.345,6.727,298694.65673770005,4768829.736112347,25.398457289198035
39,6.47,97.0,321.971,47.037,7.412,6.998,298696.16471633496,4768828.818527232,25.238858931458473
39,6.53,98.0,322.23,46.395,7.374,7.023,298697.7428167966,4768827.85827391,30.793668182288727
39,6.6,99.0,322.341,46.102,7.081,6.883,298698.47539444437,4768827.412510072,12.250780894620963
39,6.67,100.0,322.611,45.746,7.201,6.522,298699.3840508594,4768826.859604625,15.215459381801246
39,6.73,101.0,322.961,45.525,7.121,6.107,298699.96908694843,4768826.503617879,11.504829901006374
39,6.8,102.0,323.26,45.47,6.907,5.846,298700.12485545204,4768826.408834798,2.8926366749003662
42,7.73,116.0,209.584,161.871,35.126,29.086,298617.3033926931,4768884.530536153,
42,7.8,117.0,215.564,155.446,32.99,23.121,298618.69429516315,4768883.684190341,23.301484578763635
42,7.87,118.0,222.344,147.483,30.612,20.529,298620.5772891403,4768882.538413336,31.50153867431165
42,7.93,119.0,227.921,139.98,28.879,19.659,298622.524380812,4768881.353633728,37.98720544597928
42,8.0,120.0,233.091,133.997,27.651,18.462,298624.25064219226,4768880.303226441,28.884711020983833
50,8.6,129.0,12.361,150.506,24.765,26.002,298624.45000000007,4768902.48,
51,10.0,150.0,292.015,92.547,16.269,15.193,298641.085247585,4768865.36079504,
51,10.07,151.0,293.557,89.947,15.915,14.833,298642.764554627,4768864.338958849,28.09386598213813
51,10.13,152.0,294.887,88.001,15.129,14.312,298644.09232349583,4768863.531029,25.9326049605316
51,10.2,153.0,295.985,85.995,14.514,13.673,298645.51654858637,4768862.664406813,23.819902497681017
51,10.27,154.0,296.905,84.276,14.209,12.985,298646.79133898555,4768861.888713664,21.321637956452346
51,10.33,155.0,298.099,82.163,13.875,12.228,298648.42813236924,4768860.892746474,31.94483091567764
51,10.4,156.0,299.202,80.478,13.288,11.529,298649.80857002793,4768860.052768361,23.099606849469662
51,10.47,157.0,300.335,78.752,12.619,11.049,298651.27403500414,4768859.161052247,24.525704968129872
51,10.53,158.0,301.388,77.326,12.913,10.811,298652.5446944036,4768858.387872757,24.82438317295637
51,10.6,159.0,302.004,75.765,12.116,10.638,298653.96289536223,4768857.524916175,23.716006824507254
51,10.67,160.0,302.942,73.887,12.147,10.171,298655.76657647407,4768856.427400002,30.16451489405554
51,8.8,132.0,237.382,193.341,42.858,43.617,298610.8684602601,4768883.747311682,-28.111538564549978
51,8.87,133.0,243.266,182.935,40.346,39.206,298612.4554420798,4768882.781654172,26.548761451342344
51,8.93,134.0,249.378,171.951,37.26,35.58,298614.32955469895,4768881.641281355,36.57146732923678
51,9.0,135.0,254.551,162.311,34.2,33.11,298616.1801901486,4768880.515194087,30.952564096235413
51,9.07,136.0,258.926,153.869,31.393,30.705,298617.9838712608,4768879.417677914,30.164514901112632
51,9.13,137.0,262.925,146.612,29.458,29.262,298619.71584709315,4768878.363793458,33.7976001767497
51,9.2,138.0,266.626,140.128,27.771,27.292,298621.41419062525,4768877.330373813,28.411337202856565
51,9.27,139.0,269.946,134.016,26.28,25.622,298623.1534643629,4768876.272048679,29.089937946837665
51,9.33,140.0,272.947,128.335,25.178,24.311,298624.9235131749,4768875.194997317,34.539027847511555
51,9.4,141.0,275.396,123.376,24.217,23.408,298626.59965331136,4768874.175088146,28.029867453954708
51,9.47,142.0,277.965,118.953,22.708,22.129,298628.2174102054,4768873.190704408,27.06379462825393
51,9.53,143.0,280.254,114.59,21.46,21.309,298629.93320677395,4768872.146664821,33.4784341806802
51,9.6,144.0,282.113,110.727,20.181,20.177,298631.55509466736,4768871.159767424,27.122172571259725
51,9.67,145.0,283.775,107.44,19.3,18.958,298633.0364292272,4768870.258394877,24.77366936623901
51,9.73,146.0,285.931,103.693,19.319,18.577,298634.8416937922,4768869.159915194,35.229406904868796
51,9.8,147.0,287.549,100.431,18.27,18.335,298636.52227460773,4768868.137303929,28.105123362619267
51,9.87,148.0,289.019,97.552,16.834,16.99,298638.0914937113,4768867.1824547965,26.242588851936578
51,9.93,149.0,290.624,94.999,16.211,16.11,298639.5832930823,4768866.27471455,29.122347279383447
60,10.0,150.0,234.778,123.548,22.553,17.106,298627.3625820345,4768878.213309185,
60,10.07,151.0,238.875,118.927,21.319,16.286,298629.06822347187,4768877.175448861,28.53140053265135
60,10.13,152.0,242.41,114.87,20.087,15.482,298630.67265832843,4768876.199171407,31.305395346495544
60,10.2,153.0,245.832,111.055,19.197,15.005,298632.29041522206,4768875.2147876695,27.063794621021053
60,10.27,154.0,249.131,107.245,18.698,14.155,298634.01795037533,4768874.163605308,28.892835070563933
60,10.33,155.0,251.978,103.769,18.275,13.753,298635.6940905118,4768873.143696137,32.70151202961369
60,10.4,156.0,254.764,100.584,17.658,12.983,298637.3454797061,4768872.138847588,27.621715799210858
60,10.47,157.0,257.316,97.67,16.685,12.783,298638.94705733645,4768871.164308718,26.789047410142278
60,10.53,158.0,259.659,94.729,16.386,12.398,298640.65682977316,4768870.123934736,33.35707487821175
60,10.6,159.0,262.181,92.195,15.709,12.163,298642.2307992354,4768869.166195073,26.348527436770656
60,10.67,160.0,264.501,89.753,15.629,11.776,298643.83396031853,4768868.190692693,26.824448179426316
60,10.73,161.0,266.528,87.712,14.968,11.615,298645.24961373105,4768867.329286259,27.642559786542872
60,10.8,162.0,268.624,85.56,14.567,10.844,298646.80740392953,4768866.381391465,26.070939327809313
60,10.87,163.0,270.552,83.301,13.88,10.328,298648.51590259274,4768865.341792556,28.574999772002712
60,10.93,164.0,272.423,81.538,13.535,10.088,298649.9286987791,4768864.482124707,27.597302611573454
60,11.0,165.0,274.252,79.686,13.059,9.984,298651.4791910723,4768863.538670591,25.95207513851683
60,11.07,166.0,275.975,78.012,12.728,9.744,298652.9490967275,4768862.644252382,24.605043451427335
60,11.13,167.0,277.527,76.551,12.267,9.653,298654.2857469544,4768861.830918345,26.120447500735683
60,11.2,168.0,279.123,74.855,12.375,9.626,298655.8889080379,4768860.855415965,26.824448186725107
60,11.27,169.0,280.611,73.332,12.082,9.157,298657.3924459933,4768859.940532945,25.15989682099775
60,11.33,170.0,282.093,72.029,11.656,9.086,298658.745275484,4768859.117354039,26.44753716868806
60,11.4,171.0,283.379,70.742,11.004,8.831,298660.1155580116,4768858.283555189,22.941362701345145
60,11.47,172.0,284.601,69.296,10.741,8.752,298661.7126949628,4768857.311718415,26.712375791356862
60,11.53,173.0,285.932,68.216,10.623,8.736,298662.9630440996,4768856.550897452,24.470503789609808
60,11.6,174.0,287.035,67.149,10.442,7.803,298664.22926281963,4768855.780420058,21.197805039104562
60,11.67,175.0,288.444,65.479,10.206,8.642,298666.2835852044,4768854.530391975,34.36003848863843
60,11.73,176.0,289.567,64.269,10.237,8.684,298667.84423262917,4768853.580758597,30.46354834473546
60,11.8,177.0,290.471,63.395,10.287,8.292,298669.010828222,4768852.870900561,19.534375774235613
60,11.87,178.0,291.094,62.805,9.991,7.665,298669.81542082987,4768852.381316569,13.471814873419309
60,11.93,179.0,291.524,61.762,10.188,7.307,298671.252348598,4768851.506964969,28.05401535371442
60,12.0,180.0,292.089,60.925,11.227,7.141,298672.4522668113,4768850.77683056,20.0657083901895
60,9.87,148.0,225.681,133.816,24.241,18.795,298624.00555140275,4768880.256018057,-26.636527056030783
60,9.93,149.0,229.953,128.884,23.43,17.975,298625.55287678994,4768879.314490963,30.19289835283857
64,10.53,158.0,205.705,164.346,36.444,28.009,298616.6402016255,4768884.666607689,
64,10.6,159.0,212.443,156.979,33.071,25.451,298618.1951345981,4768883.720451479,26.03177023238808
64,10.67,160.0,219.628,148.309,30.781,23.348,298620.1996454189,4768882.500733077,33.527326654090515
64,10.73,161.0,225.767,140.695,28.617,21.87,298622.1644998072,4768881.30514509,38.33659406125209
64,10.8,162.0,230.813,134.062,26.953,21.029,298624.05448200996,4768880.155115842,31.605347005994137
64,10.87,163.0,235.565,128.523,25.511,19.633,298625.7908985213,4768879.098529291,29.046409027596237
64,10.93,164.0,240.161,122.725,24.263,19.189,298627.7630508153,4768877.898500625,38.47798794076235
64,11.0,165.0,243.682,118.43,23.636,17.447,298629.3557470871,4768876.929365946,26.636249654237385
64,11.07,166.0,247.622,114.164,22.407,16.483,298631.0674126567,4768875.887840017,28.646330393939532
64,11.13,167.0,251.176,110.221,20.896,15.583,298632.76733964164,4768874.853456862,33.18969049807397
64,11.2,168.0,254.426,106.345,19.794,15.211,298634.5564249433,4768873.764822047,29.922689501503037
64,11.27,169.0,257.4,102.791,19.301,14.628,298636.3118779447,4768872.696652044,29.3640068467831
64,11.33,170.0,259.956,99.463,18.947,13.674,298638.05686613487,4768871.63484974,34.04449702882852
64,11.4,171.0,262.672,96.569,18.065,13.711,298639.6996836504,4768870.635216944,27.497309696123573
64,11.47,172.0,264.897,93.906,17.878,12.603,298641.282224791,4768869.672261528,26.471393878601535
64,11.53,173.0,266.97,91.403,17.644,11.586,298642.85588457366,4768868.714710301,30.704686581524204
64,11.6,174.0,269.499,88.932,16.4,12.04,298644.5164648058,4768867.704269126,27.819021530212314
64,11.67,175.0,271.673,86.729,16.126,11.287,298646.0713977784,4768866.758112916,26.03177023238808
64,11.73,176.0,273.349,84.468,15.723,11.075,298647.72850142483,4768865.749787198,32.33032631624136
64,11.8,177.0,275.295,82.227,15.112,10.665,298649.47665652103,4768864.686057873,29.243872551455905
64,11.87,178.0,277.013,80.316,14.728,10.647,298651.04904253007,4768863.729281721,26.30938375112769
64,11.93,179.0,278.401,78.56,13.961,10.243,298652.54211567465,4768862.820766401,29.132360783228325
64,12.0,180.0,279.758,76.998,13.929,9.716,298653.94444704923,4768861.96746625,23.45860444052496
65,10.93,164.0,200.109,66.009,13.866,9.398,298670.93000000005,4768872.39,
68,12.33,185.0,83.361,116.287,32.561,22.719,298635.25823412597,4768896.1377952965,
68,12.4,186.0,75.466,119.748,33.898,23.504,298633.870498562,4768896.982214088,23.219010505403514
68,12.47,187.0,65.453,124.142,36.081,24.95,298632.2292644992,4768897.980883374,27.459060433871112
68,12.53,188.0,55.31,128.972,38.388,26.032,298630.5753277584,4768898.987282071,32.27184876096396
68,12.6,189.0,44.854,134.016,40.17,27.73,298628.9800839401,4768899.9579668995,26.68524012820785
68,12.67,190.0,33.622,139.075,42.329,28.789,298627.47527221113,4768900.8736249935,25.167601464030284
68,12.73,191.0,22.56,144.516,42.886,29.925,298626.00027146336,4768901.771143499,28.798630366747332
68,12.8,192.0,14.806,150.449,35.309,31.759,298624.6270616021,4768902.606723593,23.94423794142013
68,12.87,193.0,8.194,153.245,22.988,27.105,298623.9439858382,4768903.022366188,11.458888357501968
71,13.53,203.0,236.842,194.947,38.113,34.995,298610.62493421836,4768883.845082702,
71,13.6,204.0,242.011,185.696,35.709,32.092,298611.996490519,4768883.0105087785,22.94358654012558
71,13.67,205.0,247.468,175.355,32.75,29.688,298613.7005485032,4768881.973611966,28.498836349817758
71,13.73,206.0,252.128,166.164,31.528,27.406,298615.38398654497,4768880.949262115,32.84348405067778
71,13.8,207.0,256.516,158.307,29.59,26.258,298616.9900048547,4768879.972021151,26.866259853986666
71,13.87,208.0,259.571,150.863,27.472,24.289,298618.6350602371,4768878.971026643,27.51808310862488
71,13.93,209.0,263.226,144.988,25.495,21.527,298620.0814887231,4768878.090893982,28.243484985957537
71,14.0,210.0,266.163,139.092,25.034,20.665,298621.6462671472,4768877.138746944,26.16743575250479
71,14.07,211.0,269.334,134.093,23.089,18.962,298623.0926956337,4768876.258614283,24.208701424607085
71,14.13,212.0,272.038,129.518,22.683,16.965,298624.5112062721,4768875.395469264,27.689749407738987
71,14.2,213.0,274.78,124.86,21.325,16.571,298626.0601151121,4768874.452978659,25.913907693948275
71,14.27,214.0,277.555,120.145,20.558,16.0,298627.7556014184,4768873.4212976,28.369644605881216
71,14.33,215.0,279.202,116.683,18.027,14.564,298629.07417924894,4768872.618960377,25.725041839760326
71,14.4,216.0,280.851,112.781,17.459,14.532,298630.6519700304,4768871.658895491,26.386839635298564
71,14.47,217.0,282.924,109.788,16.406,13.805,298631.9578451834,4768870.86428768,21.87394312417342
71,14.53,218.0,284.609,106.502,15.293,13.048,298633.4655141385,4768869.946891001,29.415132165727925
71,14.6,219.0,286.338,103.567,15.777,12.761,298634.8957633612,4768869.076603209,23.93187610342348
71,14.67,220.0,287.812,101.132,15.541,11.849,298636.1486600441,4768868.314232098,20.961091262093735
71,14.73,221.0,289.57,98.418,13.784,11.59,298637.62586360466,4768867.41537321,28.84441020339956
71,14.8,222.0,290.995,95.496,13.613,11.335,298639.2874079305,4768866.404345397,27.787091410683754
71,14.87,223.0,292.509,93.222,13.24,11.334,298640.6722862682,4768865.56166519,23.178543909684656
71,14.93,224.0,293.512,90.814,13.476,10.959,298642.18566967547,4768864.640791343,29.526353577735446
71,15.0,225.0,294.904,88.731,13.356,11.002,298643.582286598,4768863.790968361,23.376684705813208
71,15.07,226.0,295.905,86.641,13.237,10.527,298645.0328460834,4768862.908322042,24.25880862108566
71,15.13,227.0,297.111,84.96,12.995,10.414,298646.2727304089,4768862.15386878,24.223496400860263
71,15.2,228.0,297.827,83.003,12.566,10.185,298647.75089806266,4768861.254423253,24.72089094205975
71,15.27,229.0,298.482,81.485,12.189,9.642,298648.95081627596,4768860.524288842,20.065708389479088
71,15.33,230.0,299.647,79.806,12.074,9.343,298650.3474331985,4768859.674465861,27.27279882344863
71,15.4,231.0,300.818,78.309,11.669,8.713,298651.6460104457,4768858.88429873,21.75653783313139
71,15.47,232.0,301.795,77.069,10.973,8.72,298652.7599372482,4768858.206488959,18.666788142834402
71,15.53,233.0,302.764,75.785,11.23,8.005,298653.95730791497,4768857.477904697,23.39100016942988
71,15.6,234.0,303.469,74.59,11.191,7.621,298655.0915449806,4768856.787736399,18.979043225608585
71,15.67,235.0,304.21,73.367,10.869,7.049,298656.29463009944,4768856.055674968,20.128667744345584
75,14.53,218.0,246.877,109.704,25.136,19.976,298632.8696416871,4768874.837082216,
75,14.6,219.0,250.238,106.201,24.812,19.451,298634.50801852363,4768873.840151514,27.418152779651503
75,14.67,220.0,253.406,102.451,23.849,18.368,298636.3615111999,4768872.712325661,30.99736657988812
75,14.73,221.0,256.129,99.007,23.129,17.29,298638.182645349,4768871.604189545,35.5297215205088
75,14.8,222.0,259.521,96.109,22.086,16.344,298639.8654289768,4768870.580237897,28.232272740680724
75,14.87,223.0,262.069,92.814,21.055,15.992,298641.84773640183,4768869.374029968,33.14932202907027
75,14.93,224.0,263.938,90.241,20.084,15.049,298643.49437523744,4768868.37207195,32.128215364312595
75,15.0,225.0,266.315,88.013,18.678,14.812,298645.0274144938,4768867.439237777,25.677751820946874
75,15.07,226.0,268.644,85.775,17.776,14.455,298646.64104038855,4768866.457367698,27.02417663089198
75,15.13,227.0,271.016,83.654,17.733,14.002,298648.26354764146,4768865.470093429,31.7179409433448
75,15.2,228.0,272.925,81.499,17.776,13.569,298649.96918907884,4768864.432233105,28.531400532652075
75,15.27,229.0,275.051,79.612,17.035,13.18,298651.5609212577,4768863.463685064,26.67185323987893
75,15.33,230.0,276.746,77.824,16.589,12.539,298653.1260093615,4768862.51134959,30.555050498402874
75,15.4,231.0,278.385,76.126,15.747,12.302,298654.68379956,4768861.563454796,26.070939328501897
75,15.47,232.0,279.847,74.432,15.374,11.92,298656.29711577506,4768860.581773152,26.98639113221118
75,15.53,233.0,281.321,73.086,15.346,11.678,298657.6528024916,4768859.756855661,26.48951574044688
75,15.6,234.0,282.883,71.384,14.633,11.836,298659.4171368515,4768858.683281468,29.51927769216049
75,15.67,235.0,284.253,70.049,14.05,11.48,298660.8724466961,4768857.797744618,24.368346815105674
75,15.73,236.0,285.391,68.794,14.259,10.985,298662.28651665506,4768856.937301694,27.598812368937597
75,15.8,237.0,286.763,67.239,13.41,11.491,298664.1035198049,4768855.831679237,30.3940112286848
75,15.87,238.0,288.074,65.662,13.459,11.391,298666.0391825719,4768854.653853967,32.37692551760705
78,14.67,220.0,177.555,74.726,16.572,10.62,298661.829434499,4768879.863570619,
78,14.73,221.0,173.319,76.371,16.534,11.164,298660.20090311393,4768880.854510493,31.871704623616427
78,14.8,222.0,168.455,78.437,17.333,11.08,298658.28110993054,4768882.02267933,32.13301436593423
78,14.87,223.0,163.183,80.679,17.464,11.52,298656.2997665987,4768883.228300621,33.16317111537074
78,14.93,224.0,157.895,82.818,17.966,11.657,298654.49704958015,4768884.325230156,35.2278299004391
78,15.0,225.0,152.514,85.079,19.137,12.167,298652.70321391936,4768885.416755501,30.033994350151406
78,15.07,226.0,147.149,87.664,19.942,12.262,298650.7957786801,4768886.577404693,31.899075538945898
78,15.13,227.0,141.059,90.152,20.84,13.394,298649.0238367356,4768887.655608001,34.626980486353325
78,15.2,228.0,134.729,92.855,21.637,13.525,298647.21984594356,4768888.75331261,30.191565249520384
78,15.27,229.0,128.206,95.738,22.646,14.188,298645.42187928344,4768889.847351614,30.076433249031293
78,15.33,230.0,121.055,98.749,23.147,14.808,298643.632484302,4768890.936174865,34.94638750999616
78,15.4,231.0,113.453,102.306,24.238,15.476,298641.69713121466,4768892.113811699,32.364316453650005
78,15.47,232.0,105.483,106.085,26.018,16.178,298639.7779573907,4768893.281603664,32.0948848396168
78,15.53,233.0,97.271,109.722,27.297,17.165,298638.0459815584,4768894.33548812,33.79760017593263
78,15.6,234.0,88.043,113.696,28.638,17.789,298636.261027256,4768895.421609276,29.874567712057328
78,15.67,235.0,78.466,118.032,30.587,18.719,298634.47638263385,4768896.507541996,29.84654630395309
78,15.73,236.0,67.89,122.686,31.755,19.337,298632.6901545584,4768897.594438227,34.85884233344268
78,15.8,237.0,56.633,127.893,33.324,20.846,298630.86172250396,4768898.707015022,30.576101114232014
78,15.87,238.0,44.553,133.158,35.546,21.891,298629.1354611238,4768899.757422308,28.884711020984565
78,15.93,239.0,31.554,139.397,37.431,22.774,298627.29560016515,4768900.876953442,35.90806160888622
78,16.0,240.0,19.646,146.137,36.066,23.758,298625.54327901604,4768901.943217754,29.54657340394613
79,16.13,242.0,243.475,119.042,24.533,18.467,298628.89062280155,4768876.669391969,
79,16.2,243.0,246.552,115.048,23.904,17.853,298630.4554012256,4768875.717244932,26.16743575250479
79,16.27,244.0,250.414,111.147,22.313,16.348,298632.118838684,4768874.705065173,27.855677613975928
