id,time,frame_num,class,x_pix,y_pix,w_pix,h_pix,x_utm,y_utm
8,8.2,41,2,561.638,555.366,129.459,33.058,305730.76,4771019.71
69,8.2,41,2,722.552,468.698,41.577,27.822,305754.18,4771034.27
78,8.2,41,2,1598.484,518.446,95.17,43.275,305748.52,4770985.34
85,8.2,41,2,657.339,455.783,33.067,19.989,305760.79,4771048.68
88,8.2,41,0,939.56,643.448,34.324,29.613,305727.77,4771001.59
68,8.2,41,2,752.181,460.296,34.444,20.96,305759.19,4771035.94
7,8.2,41,2,1311.089,495.147,101.691,40.269,305751.55,4770994.99
2299,371.0,1855,2,881.153,744.331,353.925,173.18,305723.02,4771000.15
2321,371.0,1855,2,576.599,598.393,162.127,75.23,305727.03,4771013.72
2348,371.0,1855,2,1385.816,506.246,135.346,49.646,305749.33,4770992.06
2372,371.0,1855,2,288.876,864.783,414.524,147.446,305716.77,4771005.74
2378,371.0,1855,2,1844.753,558.426,145.29,60.726,305743.63,4770980.93
2463,371.0,1855,2,782.427,483.041,54.706,34.428,305749.01,4771024.23
2440,371.0,1855,2,771.742,461.931,44.868,24.377,305758.5,4771033.3
2471,371.0,1855,2,663.917,459.837,36.716,20.961,305758.21,4771044.95
2367,371.0,1855,2,1201.079,559.227,157.382,82.744,305737.81,4770997.46
4914,741.8,3709,2,573.846,505.016,126.659,49.751,305739.24,4771030.66
4960,741.8,3709,2,859.574,485.074,96.74,31.349,305749.39,4771018.73
4977,741.8,3709,2,591.41,596.808,164.547,76.195,305727.32,4771013.42
5034,741.8,3709,2,542.147,566.874,138.041,55.398,305729.27,4771018.7
5075,741.8,3709,2,287.149,682.119,251.676,97.513,305719.97,4771014.13
5091,741.8,3709,2,349.999,616.109,205.964,48.976,305723.24,4771018.72
5340,741.8,3709,2,707.288,472.931,45.995,24.908,305751.95,4771033.56
5372,741.8,3709,2,673.757,466.959,33.278,22.028,305754.31,4771039.49
5439,741.8,3709,2,620.452,453.183,33.943,22.715,305762.15,4771055.31
5443,741.8,3709,2,649.044,461.155,31.214,19.312,305757.17,4771045.57
5457,741.8,3709,2,1578.789,775.235,361.63,133.863,305726.46,4770990.11
5208,741.8,3709,2,939.523,435.661,46.434,18.405,305781.3,4771030.78
5431,741.8,3709,2,865.849,438.236,45.966,17.206,305778.22,4771037.77
5469,741.8,3709,2,1847.341,546.415,56.337,68.111,305745.46,4770980.19
5471,741.8,3709,2,1078.487,457.577,60.669,24.651,305764.55,4771010.46
5472,741.8,3709,2,737.889,463.54,43.241,21.431,305757.11,4771035.52
3318,482.4,2412,2,858.676,441.495,51.839,21.431,305774.82,4771036.33
3335,482.4,2412,2,352.387,854.024,408.188,144.579,305717.29,4771005.19
3348,482.4,2412,2,623.201,578.475,155.925,70.745,305729.2,4771014.32
3359,482.4,2412,2,829.077,430.382,35.841,14.185,305788.06,4771049.82
3361,482.4,2412,2,949.657,518.885,90.923,49.645,305741.59,4771008.63
3369,482.4,2412,2,740.909,477.875,51.33,33.684,305750.37,4771028.9
3373,482.4,2412,2,970.865,439.349,52.114,18.042,305777.54,4771025.35
3375,482.4,2412,2,892.673,486.109,69.458,34.305,305749.49,4771016.5
3379,482.4,2412,2,643.864,458.137,34.446,24.697,305758.99,4771048.34
3380,482.4,2412,2,763.204,466.629,44.968,24.052,305755.82,4771031.8
3382,482.4,2412,2,1202.06,455.698,77.22,22.929,305766.74,4771002.47
3145,482.4,2412,2,981.093,475.761,79.059,33.262,305754.51,4771013.28
3384,482.4,2412,2,682.08,454.451,28.977,17.861,305762.08,4771046.95
3241,482.4,2412,2,1217.455,487.409,117.69,45.161,305752.95,4770999.32
3388,482.4,2412,2,1815.667,516.292,85.973,44.57,305750.81,4770978.94
3258,482.4,2412,2,1379.036,508.053,122.778,43.707,305748.82,4770992.31
2089,361.0,1805,2,183.999,496.058,25.837,14.208,305733.65,4771065.25
2205,361.0,1805,2,1052.696,536.239,126.778,73.28,305739.62,4771003.17
2299,361.0,1805,2,872.141,745.16,356.045,174.429,305722.93,4771000.27
2321,361.0,1805,2,571.855,599.487,150.472,73.43,305726.89,4771013.75
2328,361.0,1805,2,975.064,494.024,107.252,51.595,305748.05,4771010.54
2336,361.0,1805,2,707.238,472.236,43.08,24.707,305752.27,4771033.88
2341,361.0,1805,2,724.646,458.724,36.861,22.429,305759.79,4771039.51
2348,361.0,1805,2,1705.607,535.378,100.368,60.484,305746.16,4770983.12
2351,361.0,1805,2,632.721,459.151,31.45,19.104,305758.17,4771048.78
2354,361.0,1805,2,838.84,437.509,45.417,20.335,305778.9,4771041.7
2197,361.0,1805,2,1695.992,602.935,191.831,91.582,305737.22,4770985.83
2089,324.2,1621,2,176.565,492.017,28.261,14.927,305734.49,4771069.4
2154,324.2,1621,2,690.62,468.002,39.881,22.938,305754.04,4771037.4
2158,324.2,1621,2,752.984,462.764,49.328,24.545,305757.76,4771034.56
2193,324.2,1621,2,661.594,460.257,37.164,24.306,305757.91,4771044.89
2197,324.2,1621,2,636.586,454.303,27.693,23.464,305761.55,4771052.33
2198,324.2,1621,2,714.776,454.938,37.137,22.136,305762.17,4771043.0
2201,324.2,1621,2,613.701,452.927,21.88,17.37,305762.25,4771056.4
2205,324.2,1621,2,599.462,447.523,24.561,16.507,305766.62,4771064.15
2217,324.2,1621,2,878.239,456.944,51.101,27.849,305762.85,4771026.21
2209,324.2,1621,2,764.504,423.51,30.973,17.212,305800.66,4771071.19
2228,324.2,1621,2,797.359,517.144,96.513,55.979,305739.94,4771015.71
2231,324.2,1621,2,573.93,558.53,103.191,56.286,305730.57,4771018.72
2233,324.2,1621,2,819.984,431.478,28.329,19.408,305786.5,4771050.01
2234,324.2,1621,2,731.756,787.833,404.218,140.013,305720.85,4771001.53
2235,324.2,1621,2,384.985,664.735,151.058,85.809,305721.51,4771013.15
5340,781.8,3909,2,704.513,469.801,44.368,26.101,305753.37,4771035.27
5372,781.8,3909,2,670.629,464.54,31.286,23.231,305755.56,4771041.21
5443,781.8,3909,2,647.165,458.231,29.084,20.408,305758.98,4771047.91
5439,781.8,3909,2,619.346,450.419,30.421,22.073,305764.34,4771058.19
5472,781.8,3909,2,756.641,464.342,47.727,23.445,305756.94,4771033.44
5547,781.8,3909,2,1329.673,476.663,105.525,38.597,305757.91,4770994.44
5603,781.8,3909,2,1306.337,497.471,93.887,43.008,305750.84,4770995.15
5627,781.8,3909,2,1804.908,514.153,160.359,44.949,305751.19,4770979.07
5629,781.8,3909,0,870.144,591.498,28.197,75.649,305730.85,4771005.61
5665,781.8,3909,1,974.742,599.464,42.077,44.165,305731.23,4771002.36
5604,781.8,3909,0,976.063,578.872,33.26,59.397,305733.18,4771003.27
5669,781.8,3909,0,1387.05,892.125,81.28,126.132,305722.4,4770992.65
5673,781.8,3909,0,910.266,571.387,26.788,57.706,305733.27,4771005.67
5684,781.8,3909,1,911.672,589.184,32.037,40.766,305731.5,4771004.57
5690,781.8,3909,2,765.176,419.625,23.815,12.881,305809.61,4771078.93
5688,781.8,3909,1,1599.327,1018.693,191.91,122.206,305721.24,4770990.95
5694,781.8,3909,1,1571.633,989.213,82.218,62.201,305721.55,4770991.1
5687,781.8,3909,2,1596.025,735.818,307.494,137.594,305728.05,4770989.58
5695,781.8,3909,0,1599.097,1014.629,129.461,115.239,305721.29,4770990.94
5697,781.8,3909,2,1382.915,468.019,59.493,32.12,305761.97,4770991.92
5680,781.8,3909,1,1405.346,930.497,116.458,107.07,305721.78,4770992.49
5689,781.8,3909,2,1524.349,514.826,170.099,66.272,305748.64,4770987.5
5685,781.8,3909,1,1384.312,911.866,151.943,146.105,305722.01,4770992.68
5598,781.8,3909,2,1629.274,504.659,136.163,47.163,305751.97,4770983.68
2951,433.8,2169,2,701.77,468.617,44.856,25.95,305753.91,4771036.1
2961,433.8,2169,2,745.519,463.144,49.019,27.615,305757.44,4771035.04
3077,433.8,2169,2,661.571,462.259,37.944,27.024,305756.71,4771043.54
3145,433.8,2169,2,1266.676,498.148,124.634,43.886,305750.23,4770996.75
3153,433.8,2169,2,1361.844,482.424,105.675,39.217,305756.1,4770992.94
3160,433.8,2169,2,1359.98,464.538,93.899,23.623,305763.37,4770993.05
3169,433.8,2169,2,815.332,522.074,82.231,44.002,305739.21,4771014.1
3172,433.8,2169,2,641.08,540.427,105.298,52.941,305733.77,4771018.86
3173,433.8,2169,2,874.508,433.576,25.986,17.923,305783.68,4771040.3
3174,433.8,2169,2,516.238,614.179,127.269,85.745,305725.29,4771013.98
3170,433.8,2169,2,1452.198,725.677,277.521,152.99,305727.57,4770991.57
3176,433.8,2169,2,70.565,707.364,113.252,79.744,305717.28,4771017.03
3177,433.8,2169,2,958.23,465.222,29.456,32.159,305759.07,4771017.2
3178,433.8,2169,2,882.265,454.018,30.622,24.894,305764.81,4771027.1
4682,706.6,3533,2,1032.192,472.558,89.694,39.837,305756.48,4771010.73
4699,706.6,3533,2,1172.127,484.723,100.221,39.921,305753.36,4771001.64
4914,706.6,3533,2,1382.11,501.574,164.178,56.684,305750.48,4770992.17
4929,706.6,3533,2,849.711,758.39,292.612,142.833,305722.39,4771000.36
4960,706.6,3533,2,1694.396,540.481,200.388,53.91,305745.19,4770983.66
4977,706.6,3533,2,586.986,596.46,164.58,74.946,305727.29,4771013.59
5009,706.6,3533,2,526.719,478.168,46.203,34.617,305746.66,4771046.2
5022,706.6,3533,2,780.326,484.038,58.519,36.751,305748.63,4771024.07
5024,706.6,3533,2,862.126,477.3,70.856,38.951,305752.34,4771020.57
5020,706.6,3533,2,1168.466,521.841,97.938,48.814,305743.56,4770999.72
5027,706.6,3533,2,652.861,459.638,35.623,21.702,305758.17,4771046.25
5034,706.6,3533,2,305.171,630.795,133.279,76.827,305722.01,4771018.36
5042,706.6,3533,2,594.985,447.674,23.692,17.211,305766.42,4771064.62
4985,706.6,3533,2,1188.313,562.562,143.559,79.643,305737.25,4770997.75
2951,463.4,2317,2,832.007,489.315,63.989,39.087,305747.59,4771019.39
2961,463.4,2317,2,892.708,480.866,75.081,41.343,305751.37,4771017.68
3077,463.4,2317,2,695.981,466.417,44.936,30.117,305754.94,4771037.77
3145,463.4,2317,2,1151.437,484.038,105.908,37.512,305753.37,4771002.72
3153,463.4,2317,2,1039.786,449.002,66.135,25.533,305769.82,4771015.41
3160,463.4,2317,2,1155.041,447.961,72.734,27.454,305771.41,4771006.71
3187,463.4,2317,2,1259.958,468.429,102.608,37.158,305760.69,4770998.17
3241,463.4,2317,2,1378.625,501.123,147.503,52.441,305750.57,4770992.3
3258,463.4,2317,2,1670.892,537.065,175.942,52.845,305745.57,4770984.12
3285,463.4,2317,2,874.85,429.449,34.499,15.247,305789.28,4771043.95
3287,463.4,2317,2,840.492,426.843,28.108,14.372,305793.54,4771052.08
3288,463.4,2317,2,716.473,457.112,36.819,20.113,305760.71,4771041.36
3289,463.4,2317,2,1557.869,476.151,163.071,62.798,305760.1,4770984.5
3290,463.4,2317,2,1893.387,523.046,35.314,34.553,305750.01,4770977.41
3291,463.4,2317,2,787.363,470.119,48.411,27.366,305754.44,4771028.36
3292,463.4,2317,2,651.675,457.248,33.138,23.8,305759.7,4771048.17
2299,399.8,1999,2,868.051,746.685,355.897,174.269,305722.85,4771000.31
2321,399.8,1999,2,560.294,601.645,160.616,74.516,305726.61,4771013.89
2348,399.8,1999,2,1251.433,494.047,109.688,44.553,305751.25,4770997.52
2372,399.8,1999,2,319.908,862.128,417.953,148.557,305716.99,4771005.4
2378,399.8,1999,2,1462.284,517.347,137.694,49.246,305747.5,4770989.58
2511,399.8,1999,2,478.733,586.159,147.605,61.082,305726.75,4771018.3
2674,399.8,1999,2,1838.903,556.093,159.935,66.186,305743.92,4770980.94
2857,399.8,1999,2,872.25,505.755,76.645,40.833,305743.52,4771013.95
2874,399.8,1999,2,697.899,459.405,38.921,24.412,305758.98,4771041.75
2905,399.8,1999,1,846.417,579.194,45.693,37.249,305731.74,4771007.1
2926,399.8,1999,0,851.76,560.665,45.664,57.855,305733.83,4771008.36
2930,399.8,1999,2,1359.398,482.907,147.762,35.774,305755.91,4770993.05
2825,399.8,1999,2,1105.968,520.487,94.086,51.796,305743.13,4771002.15
8,21.4,107,2,561.562,556.365,135.033,32.73,305730.64,4771019.55
7,21.4,107,2,1259.153,494.724,112.582,44.745,305751.13,4770997.17
78,21.4,107,2,1530.171,517.345,161.543,55.474,305748.14,4770987.4
136,21.4,107,2,1834.297,555.483,167.763,65.298,305743.97,4770981.01
163,21.4,107,2,1121.975,516.945,106.678,59.929,305744.05,4771001.74
169,21.4,107,2,401.987,513.465,65.939,34.285,305734.43,4771038.43
88,21.4,107,0,937.135,643.614,28.662,30.225,305727.74,4771001.64
212,21.4,107,2,542.903,473.323,35.743,26.121,305749.01,4771047.79
254,21.4,107,2,771.164,478.969,55.504,34.719,305750.38,4771026.32
256,21.4,107,2,721.653,426.034,27.682,13.519,305796.13,4771075.42
168,21.4,107,2,915.243,506.364,92.921,59.641,305743.94,4771011.75
266,21.4,107,2,651.155,456.965,31.819,17.949,305759.88,4771048.44
3876,627.4,3137,2,633.42,583.843,156.756,69.826,305728.85,4771013.4
3853,627.4,3137,1,923.157,584.635,40.178,39.306,305732.05,4771004.49
3875,627.4,3137,0,819.963,602.74,33.708,69.173,305729.38,4771006.33
3893,627.4,3137,1,967.475,599.103,45.309,41.971,305731.19,4771002.57
3918,627.4,3137,0,966.021,579.004,27.418,56.262,305733.06,4771003.55
3849,627.4,3137,0,921.208,564.431,35.398,57.278,305734.18,4771005.78
3936,627.4,3137,2,1860.238,728.637,250.967,109.818,305729.95,4770985.9
3856,627.4,3137,2,695.328,497.323,101.766,39.378,305743.16,4771025.57
3968,627.4,3137,2,1104.68,485.537,102.814,38.088,305752.33,4771004.94
3992,627.4,3137,2,976.842,742.387,350.237,150.123,305723.75,4770998.67
4015,627.4,3137,2,549.93,568.689,133.786,53.416,305729.19,4771018.14
4160,627.4,3137,2,1499.652,520.02,155.6,49.124,305747.29,4770988.44
4447,627.4,3137,2,689.503,464.98,44.019,26.707,305755.61,4771039.17
4463,627.4,3137,2,751.761,464.208,47.032,24.762,305756.94,4771033.94
647,172.6,863,2,571.469,559.992,129.21,60.695,305730.38,4771018.6
650,172.6,863,2,384.084,608.61,141.487,63.66,305724.07,4771018.56
649,172.6,863,2,903.172,745.847,292.86,130.33,305723.13,4770999.77
648,172.6,863,2,924.184,475.204,74.841,28.27,305754.03,4771017.01
654,172.6,863,2,1240.896,487.649,118.12,46.268,305753.12,4770998.23
667,172.6,863,2,638.911,572.669,145.169,66.995,305729.95,4771014.44
723,172.6,863,0,904.673,572.733,25.752,65.033,305733.06,4771005.75
757,172.6,863,2,463.663,778.362,449.99,189.974,305719.19,4771005.86
889,172.6,863,2,480.996,626.327,168.902,77.37,305724.2,4771013.86
734,172.6,863,0,935.564,552.044,21.868,57.755,305735.9,4771006.19
1122,172.6,863,2,1522.222,518.811,193.089,65.336,305747.75,4770987.7
1248,172.6,863,1,984.125,593.344,46.887,43.372,305731.87,4771002.37
1265,172.6,863,0,979.455,575.049,32.52,71.309,305733.62,4771003.36
1271,172.6,863,1,911.457,589.574,28.888,35.656,305731.46,4771004.55
1275,172.6,863,2,1817.551,553.424,168.417,70.182,305744.15,4770981.28
1316,172.6,863,2,838.62,438.294,46.32,16.972,305778.03,4771041.09
1733,259.4,1297,2,665.566,761.827,339.322,139.028,305721.0,4771003.16
1743,259.4,1297,0,930.424,550.163,27.783,60.186,305736.1,4771006.51
1526,259.4,1297,2,1244.221,491.759,110.849,44.739,305751.86,4770997.92
1655,259.4,1297,2,1478.855,513.653,157.575,57.98,305748.47,4770988.95
1792,259.4,1297,2,1812.52,549.275,198.843,67.393,305744.74,4770981.18
1811,259.4,1297,2,601.812,591.065,170.221,77.834,305727.88,4771013.67
1853,259.4,1297,2,1091.255,513.145,102.035,54.125,305744.53,4771003.22
1861,259.4,1297,2,733.192,473.486,54.212,30.566,305752.1,4771031.24
1871,259.4,1297,2,1139.163,460.726,90.84,27.816,305763.35,4771005.88
1877,259.4,1297,2,659.969,460.244,34.192,24.829,305757.9,4771045.07
1837,259.4,1297,2,840.943,438.459,46.415,18.88,305777.86,4771040.67
1882,259.4,1297,2,529.448,445.415,15.877,12.466,305767.76,4771077.96
1883,259.4,1297,2,774.225,466.631,51.002,24.695,305755.98,4771030.88
1885,259.4,1297,0,1050.211,646.51,33.328,76.087,305728.56,4770999.14
1888,259.4,1297,1,929.996,567.778,28.969,41.795,305733.89,4771005.28
1682,259.4,1297,2,1821.379,636.956,212.961,95.81,305735.19,4770984.45
1811,319.6,1598,2,918.622,479.005,71.658,36.914,305752.42,4771016.48
1941,319.6,1598,2,697.315,520.224,117.473,52.991,305737.92,4771019.97
2089,319.6,1598,2,173.385,492.112,29.193,15.744,305734.39,4771069.64
2154,319.6,1598,2,689.453,468.946,41.972,23.667,305753.55,4771037.0
2158,319.6,1598,2,750.749,464.049,48.489,23.913,305757.02,4771034.11
2193,319.6,1598,2,659.267,461.232,36.805,23.669,305757.28,4771044.46
2197,319.6,1598,2,634.074,455.381,27.19,22.03,305760.73,4771051.69
2198,319.6,1598,2,711.195,456.219,35.652,21.32,305761.24,4771042.5
2201,319.6,1598,2,611.835,453.614,22.574,17.924,305761.7,4771055.97
2205,319.6,1598,2,596.477,448.536,24.333,16.849,305765.66,4771063.38
2212,319.6,1598,2,187.936,715.563,100.569,111.847,305718.22,4771013.9
2217,319.6,1598,2,110.581,687.986,192.528,87.109,305718.07,4771017.76
2209,319.6,1598,2,880.971,455.603,77.249,33.462,305763.74,4771026.54
4682,727.6,3638,2,998.803,471.134,89.819,39.581,305756.71,4771013.09
4699,727.6,3638,2,1145.249,483.075,103.288,41.391,305753.64,4771003.11
4914,727.6,3638,2,1375.907,501.047,165.786,56.819,305750.56,4770992.4
4929,727.6,3638,2,854.849,759.65,290.723,141.605,305722.39,4771000.26
4960,727.6,3638,2,1622.932,532.338,188.571,51.801,305746.0,4770985.22
4977,727.6,3638,2,591.587,596.393,164.25,76.515,305727.35,4771013.45
5034,727.6,3638,2,542.387,566.637,136.916,55.098,305729.3,4771018.72
5075,727.6,3638,2,287.487,682.218,252.15,97.937,305719.97,4771014.12
5091,727.6,3638,2,350.644,616.21,205.258,49.052,305723.24,4771018.69
5290,727.6,3638,2,904.792,505.398,87.983,52.161,305744.04,4771012.39
5314,727.6,3638,2,769.463,422.279,26.052,12.552,305803.22,4771072.45
5317,727.6,3638,2,902.118,431.739,37.527,18.554,305786.04,4771038.15
5152,727.6,3638,2,1866.49,545.724,106.096,69.481,305745.72,4770979.69
5335,727.6,3638,2,566.191,440.472,14.675,12.429,305773.71,4771079.62
5261,727.6,3638,2,1853.295,629.023,165.325,80.483,305736.04,4770983.66
5208,727.6,3638,2,1293.731,464.035,77.572,30.635,305763.05,4770996.54
1733,277.2,1386,2,661.749,765.002,340.957,139.411,305720.9,4771003.13
1743,277.2,1386,0,923.151,554.605,29.668,54.124,305735.42,4771006.42
1811,277.2,1386,2,595.584,594.666,170.061,77.259,305727.53,4771013.5
1885,277.2,1386,0,832.936,582.161,21.6,59.266,305731.31,4771007.3
1941,277.2,1386,2,47.113,708.869,93.801,62.111,305717.03,4771017.42
1888,277.2,1386,1,920.87,573.949,26.159,39.33,305733.11,4771005.18
2022,277.2,1386,2,1093.478,518.397,122.533,60.596,305743.42,4771002.77
2025,277.2,1386,2,992.536,526.119,104.612,63.223,305740.7,4771006.17
1526,277.2,1386,2,1208.872,489.565,108.417,45.799,305752.16,4770999.6
1792,277.2,1386,2,1750.919,544.019,194.682,65.218,305745.07,4770982.39
2036,277.2,1386,2,756.758,432.85,32.084,15.148,305784.6,4771058.29
1655,277.2,1386,2,1409.975,507.683,148.141,55.806,305749.21,4770991.2
2039,277.2,1386,2,787.993,489.963,60.817,33.108,305746.75,4771021.91
2046,277.2,1386,2,672.3,465.261,38.332,22.055,305755.19,4771040.62
1862,277.2,1386,2,1558.197,503.526,133.482,43.251,305751.63,4770985.96
1861,277.2,1386,2,1780.913,666.586,259.173,109.922,305732.82,4770985.85
1382,241.6,1208,2,745.008,481.973,55.184,32.444,305748.85,4771027.14
1418,241.6,1208,2,686.705,471.367,34.48,22.645,305752.35,4771036.01
1448,241.6,1208,2,645.379,459.873,33.41,23.431,305757.9,4771046.87
1526,241.6,1208,2,1549.974,524.501,161.292,56.157,305746.84,4770987.03
1599,241.6,1208,2,1409.48,485.72,129.74,45.462,305755.43,4770990.94
1655,241.6,1208,2,1846.291,550.219,145.446,65.778,305744.86,4770980.44
1660,241.6,1208,2,1713.813,519.387,177.44,52.11,305749.31,4770982.0
1682,241.6,1208,2,605.138,452.433,20.931,16.192,305762.51,4771057.98
1634,241.6,1208,2,620.874,456.109,22.827,19.31,305760.02,4771052.61
1728,241.6,1208,0,1271.451,733.899,65.832,115.786,305726.05,4770994.25
1731,241.6,1208,1,1288.038,783.673,71.449,77.614,305724.48,4770993.87
1733,241.6,1208,2,663.886,764.275,293.658,139.078,305720.93,4771003.12
1734,241.6,1208,2,722.817,460.401,42.051,22.998,305758.72,4771038.68
1737,241.6,1208,2,1150.33,464.384,91.699,28.584,305761.56,4771004.72
4682,700.0,3500,2,1033.569,472.825,89.708,39.861,305756.38,4771010.6
4699,700.0,3500,2,1173.425,485.617,104.725,42.067,305753.07,4771001.52
4914,700.0,3500,2,1382.404,500.931,166.171,56.422,305750.66,4770992.16
4929,700.0,3500,2,852.267,759.137,290.723,141.927,305722.39,4771000.31
4960,700.0,3500,2,1712.838,541.02,184.359,54.373,305745.25,4770983.21
4969,700.0,3500,2,922.065,513.71,86.702,53.392,305742.33,4771010.44
4977,700.0,3500,2,579.099,601.089,152.831,75.093,305726.86,4771013.38
4978,700.0,3500,2,1134.705,526.515,116.433,55.123,305742.27,4771000.75
4985,700.0,3500,2,657.508,462.11,37.556,25.749,305756.74,4771044.05
4989,700.0,3500,2,833.188,476.675,60.422,30.505,305752.2,4771022.72
5001,700.0,3500,2,613.098,450.875,27.314,18.803,305763.88,4771058.54
3318,486.2,2431,2,709.476,426.771,25.578,12.992,305794.83,4771076.55
3335,486.2,2431,2,349.711,853.392,410.897,143.899,305717.28,4771005.25
3348,486.2,2431,2,619.853,577.508,158.995,70.943,305729.25,4771014.54
3145,486.2,2431,2,979.807,472.327,73.127,29.855,305755.96,4771014.06
3384,486.2,2431,2,997.405,498.717,68.039,36.323,305746.98,4771008.79
3241,486.2,2431,2,1216.015,484.307,120.837,45.877,305753.98,4770999.55
3258,486.2,2431,2,1381.288,506.642,126.177,43.976,305749.18,4770992.23
3368,486.2,2431,2,1648.934,527.892,162.85,56.557,305747.06,4770984.3
3395,486.2,2431,2,743.053,477.303,52.689,32.43,305750.63,4771028.96
3377,486.2,2431,2,1043.979,442.711,63.399,21.619,305774.82,4771016.97
3400,486.2,2431,2,1871.658,549.15,60.136,53.648,305745.22,4770979.78
3412,486.2,2431,2,639.16,456.294,37.852,25.209,305760.17,4771050.33
3360,486.2,2431,2,1819.49,641.895,221.591,98.77,305734.79,4770984.61
